n,a_n,parity,is_odd_term,last_checked_previous_term
51453,152048,even,False,25
51454,152050,even,False,25
51455,152054,even,False,25
51456,152060,even,False,25
51457,152064,even,False,25
51458,152066,even,False,25
51459,152070,even,False,25
51460,152072,even,False,25
51461,152074,even,False,25
51462,152078,even,False,25
51463,152084,even,False,25
51464,152088,even,False,25
51465,152090,even,False,25
51466,152094,even,False,25
51467,152096,even,False,25
51468,152100,even,False,25
51469,152102,even,False,25
51470,152104,even,False,25
51471,152106,even,False,25
51472,152108,even,False,25
51473,152112,even,False,25
51474,152114,even,False,25
51475,152116,even,False,25
51476,152118,even,False,25
51477,152120,even,False,25
51478,152124,even,False,25
51479,152126,even,False,25
51480,152128,even,False,25
51481,152130,even,False,25
51482,152132,even,False,25
51483,152134,even,False,25
51484,152136,even,False,25
51485,152138,even,False,25
51486,152140,even,False,25
51487,152142,even,False,25
51488,152144,even,False,25
51489,152148,even,False,25
51490,152150,even,False,25
51491,152152,even,False,25
51492,152154,even,False,25
51493,152156,even,False,25
51494,152160,even,False,25
51495,152162,even,False,25
51496,152166,even,False,25
51497,152168,even,False,25
51498,152170,even,False,25
51499,152174,even,False,25
51500,152176,even,False,25
51501,152180,even,False,25
51502,152184,even,False,25
51503,152186,even,False,25
51504,152190,even,False,25
51505,152192,even,False,25
51506,152198,even,False,25
51507,152200,even,False,25
51508,152204,even,False,25
51509,152208,even,False,25
51510,152210,even,False,25
51511,152216,even,False,25
51512,152220,even,False,25
51513,152222,even,False,25
51514,152226,even,False,25
51515,152228,even,False,25
51516,152232,even,False,25
51517,152234,even,False,25
51518,152236,even,False,25
51519,152240,even,False,25
51520,152244,even,False,25
51521,152246,even,False,25
51522,152250,even,False,25
51523,152252,even,False,25
51524,152254,even,False,25
51525,152256,even,False,25
51526,152258,even,False,25
51527,152260,even,False,25
51528,152264,even,False,25
51529,152270,even,False,25
51530,152274,even,False,25
51531,152276,even,False,25
51532,152278,even,False,25
51533,152280,even,False,25
51534,152282,even,False,25
51535,152284,even,False,25
51536,152288,even,False,25
51537,152290,even,False,25
51538,152294,even,False,25
51539,152298,even,False,25
51540,152300,even,False,25
51541,152302,even,False,25
51542,152304,even,False,25
51543,152306,even,False,25
51544,152308,even,False,25
51545,152312,even,False,25
51546,152314,even,False,25
51547,152316,even,False,25
51548,152318,even,False,25
51549,152320,even,False,25
51550,152322,even,False,25
51551,152324,even,False,25
51552,152326,even,False,25
51553,152328,even,False,25
51554,152330,even,False,25
51555,152332,even,False,25
51556,152334,even,False,25
51557,152336,even,False,25
51558,152340,even,False,25
51559,152342,even,False,25
51560,152344,even,False,25
51561,152346,even,False,25
51562,152348,even,False,25
51563,152350,even,False,25
51564,152354,even,False,25
51565,152358,even,False,25
51566,152360,even,False,25
51567,152366,even,False,25
51568,152370,even,False,25
51569,152372,even,False,25
51570,152374,even,False,25
51571,152378,even,False,25
51572,152384,even,False,25
51573,152386,even,False,25
51574,152390,even,False,25
51575,152396,even,False,25
51576,152400,even,False,25
51577,152402,even,False,25
51578,152408,even,False,25
51579,152410,even,False,25
51580,152412,even,False,25
51581,152414,even,False,25
51582,152420,even,False,25
51583,152424,even,False,25
51584,152426,even,False,25
51585,152430,even,False,25
51586,152432,even,False,25
51587,152438,even,False,25
51588,152444,even,False,25
51589,152446,even,False,25
51590,152448,even,False,25
51591,152450,even,False,25
51592,152452,even,False,25
51593,152454,even,False,25
51594,152456,even,False,25
51595,152462,even,False,25
51596,152464,even,False,25
51597,152466,even,False,25
51598,152468,even,False,25
51599,152470,even,False,25
51600,152472,even,False,25
51601,152474,even,False,25
51602,152478,even,False,25
51603,152480,even,False,25
51604,152482,even,False,25
51605,152484,even,False,25
51606,152486,even,False,25
51607,152488,even,False,25
51608,152490,even,False,25
51609,152492,even,False,25
51610,152496,even,False,25
51611,152498,even,False,25
51612,152502,even,False,25
51613,152504,even,False,25
51614,152510,even,False,25
51615,152512,even,False,25
51616,152516,even,False,25
51617,152520,even,False,25
51618,152522,even,False,25
51619,152524,even,False,25
51620,152526,even,False,25
51621,152528,even,False,25
51622,152534,even,False,25
51623,152536,even,False,25
51624,152540,even,False,25
51625,152544,even,False,25
51626,152546,even,False,25
51627,152548,even,False,25
51628,152550,even,False,25
51629,152552,even,False,25
51630,152554,even,False,25
51631,152556,even,False,25
51632,152558,even,False,25
51633,152560,even,False,25
51634,152564,even,False,25
51635,152568,even,False,25
51636,152570,even,False,25
51637,152576,even,False,25
51638,152578,even,False,25
51639,152580,even,False,25
51640,152582,even,False,25
51641,152584,even,False,25
51642,152586,even,False,25
51643,152588,even,False,25
51644,152590,even,False,25
51645,152594,even,False,25
51646,152600,even,False,25
51647,152602,even,False,25
51648,152606,even,False,25
51649,152608,even,False,25
51650,152610,even,False,25
51651,152612,even,False,25
51652,152618,even,False,25
51653,152620,even,False,25
51654,152624,even,False,25
51655,152626,even,False,25
51656,152630,even,False,25
51657,152634,even,False,25
51658,152636,even,False,25
51659,152642,even,False,25
51660,152644,even,False,25
51661,152648,even,False,25
51662,152650,even,False,25
51663,152652,even,False,25
51664,152654,even,False,25
51665,152658,even,False,25
51666,152660,even,False,25
51667,152662,even,False,25
51668,152664,even,False,25
51669,152666,even,False,25
51670,152668,even,False,25
51671,152672,even,False,25
51672,152674,even,False,25
51673,152676,even,False,25
51674,152678,even,False,25
51675,152682,even,False,25
51676,152684,even,False,25
51677,152686,even,False,25
51678,152688,even,False,25
51679,152690,even,False,25
51680,152694,even,False,25
51681,152696,even,False,25
51682,152700,even,False,25
51683,152702,even,False,25
51684,152706,even,False,25
51685,152708,even,False,25
51686,152710,even,False,25
51687,152712,even,False,25
51688,152714,even,False,25
51689,152718,even,False,25
51690,152720,even,False,25
51691,152724,even,False,25
51692,152726,even,False,25
51693,152730,even,False,25
51694,152732,even,False,25
51695,152734,even,False,25
51696,152736,even,False,25
51697,152738,even,False,25
51698,152740,even,False,25
51699,152744,even,False,25
51700,152746,even,False,25
51701,152748,even,False,25
51702,152750,even,False,25
51703,152754,even,False,25
51704,152756,even,False,25
51705,152760,even,False,25
51706,152762,even,False,25
51707,152764,even,False,25
51708,152768,even,False,25
51709,152770,even,False,25
51710,152772,even,False,25
51711,152774,even,False,25
51712,152778,even,False,25
51713,152780,even,False,25
51714,152786,even,False,25
51715,152788,even,False,25
51716,152792,even,False,25
51717,152798,even,False,25
51718,152800,even,False,25
51719,152802,even,False,25
51720,152804,even,False,25
51721,152806,even,False,25
51722,152810,even,False,25
51723,152816,even,False,25
51724,152822,even,False,25
51725,152824,even,False,25
51726,152828,even,False,25
51727,152830,even,False,25
51728,152834,even,False,25
51729,152840,even,False,25
51730,152844,even,False,25
51731,152846,even,False,25
51732,152848,even,False,25
51733,152852,even,False,25
51734,152858,even,False,25
51735,152860,even,False,25
51736,152862,even,False,25
51737,152864,even,False,25
51738,152866,even,False,25
51739,152868,even,False,25
51740,152870,even,False,25
51741,152876,even,False,25
51742,152880,even,False,25
51743,152882,even,False,25
51744,152886,even,False,25
51745,152888,even,False,25
51746,152890,even,False,25
51747,152892,even,False,25
51748,152894,even,False,25
51749,152900,even,False,25
51750,152902,even,False,25
51751,152904,even,False,25
51752,152906,even,False,25
51753,152910,even,False,25
51754,152912,even,False,25
51755,152918,even,False,25
51756,152920,even,False,25
51757,152924,even,False,25
51758,152926,even,False,25
51759,152930,even,False,25
51760,152932,even,False,25
51761,152936,even,False,25
51762,152942,even,False,25
51763,152944,even,False,25
51764,152948,even,False,25
51765,152950,even,False,25
51766,152954,even,False,25
51767,152960,even,False,25
51768,152962,even,False,25
51769,152966,even,False,25
51770,152970,even,False,25
51771,152972,even,False,25
51772,152974,even,False,25
51773,152978,even,False,25
51774,152982,even,False,25
51775,152984,even,False,25
51776,152986,even,False,25
51777,152990,even,False,25
51778,152994,even,False,25
51779,152996,even,False,25
51780,152998,even,False,25
51781,153002,even,False,25
51782,153004,even,False,25
51783,153006,even,False,25
51784,153008,even,False,25
51785,153010,even,False,25
51786,153012,even,False,25
51787,153014,even,False,25
51788,153016,even,False,25
51789,153018,even,False,25
51790,153020,even,False,25
51791,153022,even,False,25
51792,153024,even,False,25
51793,153026,even,False,25
51794,153028,even,False,25
51795,153030,even,False,25
51796,153032,even,False,25
51797,153036,even,False,25
51798,153038,even,False,25
51799,153040,even,False,25
51800,153044,even,False,25
51801,153050,even,False,25
51802,153054,even,False,25
51803,153056,even,False,25
51804,153060,even,False,25
51805,153062,even,False,25
51806,153068,even,False,25
51807,153074,even,False,25
51808,153078,even,False,25
51809,153080,even,False,25
51810,153084,even,False,25
51811,153086,even,False,25
51812,153090,even,False,25
51813,153092,even,False,25
51814,153094,even,False,25
51815,153096,even,False,25
51816,153098,even,False,25
51817,153100,even,False,25
51818,153102,even,False,25
51819,153104,even,False,25
51820,153110,even,False,25
51821,153114,even,False,25
51822,153116,even,False,25
51823,153118,even,False,25
51824,153120,even,False,25
51825,153122,even,False,25
51826,153124,even,False,25
51827,153128,even,False,25
51828,153130,even,False,25
51829,153134,even,False,25
51830,153138,even,False,25
51831,153140,even,False,25
51832,153142,even,False,25
51833,153144,even,False,25
51834,153146,even,False,25
51835,153148,even,False,25
51836,153152,even,False,25
51837,153154,even,False,25
51838,153156,even,False,25
51839,153158,even,False,25
51840,153160,even,False,25
51841,153162,even,False,25
51842,153164,even,False,25
51843,153168,even,False,25
51844,153170,even,False,25
51845,153172,even,False,25
51846,153174,even,False,25
51847,153176,even,False,25
51848,153178,even,False,25
51849,153180,even,False,25
51850,153182,even,False,25
51851,153184,even,False,25
51852,153186,even,False,25
51853,153188,even,False,25
51854,153192,even,False,25
51855,153194,even,False,25
51856,153196,even,False,25
51857,153198,even,False,25
51858,153200,even,False,25
51859,153202,even,False,25
51860,153204,even,False,25
51861,153206,even,False,25
51862,153208,even,False,25
51863,153210,even,False,25
51864,153212,even,False,25
51865,153214,even,False,25
51866,153216,even,False,25
51867,153218,even,False,25
51868,153220,even,False,25
51869,153224,even,False,25
51870,153226,even,False,25
51871,153228,even,False,25
51872,153230,even,False,25
51873,153232,even,False,25
51874,153236,even,False,25
51875,153238,even,False,25
51876,153240,even,False,25
51877,153242,even,False,25
51878,153248,even,False,25
51879,153250,even,False,25
51880,153254,even,False,25
51881,153260,even,False,25
51882,153264,even,False,25
51883,153266,even,False,25
51884,153272,even,False,25
51885,153274,even,False,25
51886,153278,even,False,25
51887,153282,even,False,25
51888,153284,even,False,25
51889,153290,even,False,25
51890,153292,even,False,25
51891,153296,even,False,25
51892,153298,even,False,25
51893,153300,even,False,25
51894,153302,even,False,25
51895,153304,even,False,25
51896,153306,even,False,25
